sportmonks_fixture_id,fixture_id,player_id,player_name,team_id,match_position,starter,captain,match_minutes,match_goals,match_assists,match_shots,match_shots_on_target,match_xg,league_id,season_id,match_date,goals_last_3,goals_last_5,goals_last_10,assists_last_5,minutes_last_5,starts_last_5,shots_last_5,shots_on_target_last_5,xg_last_5,xg_last_10,goals_per_90,xg_per_90,starter_probability,recent_form_score,position,position_group,formation,lineup_available,lineup_quality_score,starting_xi_json,bench_json,goalkeeper_player_id,expected_minutes,lineup_status,team_strength_proxy,opponent_defense_proxy,target_anytime,first_goal_player_id,target_first_goal,target_most_likely,split,implied_probability_anytime,odds_anytime,implied_probability_first,odds_first,api_football_fixture_id,has_goalscorer_odds
19609165,19609165,96091,James Rodríguez,18720,FWD,True,True,72,0,0,0,1,0.0331,732,26618,2026-06-18 02:00:00+00:00,0,0,0,1,90,1,0,0,0.0,0.0,0.0,0.0,0.3333,1.0,FWD,FWD,,True,0.800,"[  524045   237695   241036    96091   785373   235984 37578441   186766
   186437    26294   240244   330632 37623459   330673 11322034   330674
   788936 21437431   330582 37740949 37509454 37693474]","[    1443    25137 37546144 37402349   189635    32652   220040   240386
   786813   240195    97255   468327   237316   223782 37611555   788935
   330624   329881   330622 37568064  6013440   515685   515973   330573
   330702  1482476   313828 37626887  4598974 37622188]",330632.0,42.0,starter,0.07180384615384615,0.07692307692307693,0,524045.0,0,0,test,0.3267193333333333,3.0866666666666664,0.14425766666666667,6.933333333333334,1489386,1
19609165,19609165,26294,Davinson Sánchez,18720,DEF,True,False,106,0,0,0,0,0.0584,732,26618,2026-06-18 02:00:00+00:00,1,1,1,0,493,5,0,4,0.0154,0.7799,0.1826,0.0028,1.0,0.6062,DEF,DEF,,True,0.800,"[  524045   237695   241036    96091   785373   235984 37578441   186766
   186437    26294   240244   330632 37623459   330673 11322034   330674
   788936 21437431   330582 37740949 37509454 37693474]","[    1443    25137 37546144 37402349   189635    32652   220040   240386
   786813   240195    97255   468327   237316   223782 37611555   788935
   330624   329881   330622 37568064  6013440   515685   515973   330573
   330702  1482476   313828 37626887  4598974 37622188]",330632.0,90.0,starter,0.07180384615384615,0.07692307692307693,0,524045.0,0,0,test,0.11652666666666667,8.583333333333334,0.04859333333333334,21.0,1489386,1
19609165,19609165,240244,Luis Suárez,18720,FWD,True,False,80,0,0,0,0,,732,26618,2026-06-18 02:00:00+00:00,1,1,4,1,487,5,0,6,0.5844,3.0885,0.1848,0.108,1.0,1.2922,FWD,FWD,,True,0.800,"[  524045   237695   241036    96091   785373   235984 37578441   186766
   186437    26294   240244   330632 37623459   330673 11322034   330674
   788936 21437431   330582 37740949 37509454 37693474]","[    1443    25137 37546144 37402349   189635    32652   220040   240386
   786813   240195    97255   468327   237316   223782 37611555   788935
   330624   329881   330622 37568064  6013440   515685   515973   330573
   330702  1482476   313828 37626887  4598974 37622188]",330632.0,90.0,starter,0.07180384615384615,0.07692307692307693,0,524045.0,0,0,test,0.45317999999999997,2.206666666666667,0.214634,4.7,1489386,1
19609168,19609168,24469159,Robin Hranac,18718,DEF,True,False,101,0,0,0,0,,732,26618,2026-06-18 16:00:00+00:00,1,1,1,0,199,2,0,1,0.1494,0.1494,0.4523,0.0676,0.4,0.4299,DEF,DEF,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,46.8,starter,0.10632799999999999,0.0,0,30066.0,0,0,test,0.08119633333333333,12.333333333333334,0.03748133333333333,27.0,1539004,1
19609168,19609168,24469162,Pavel Sulc,18718,,False,False,35,0,0,0,0,,732,26618,2026-06-18 16:00:00+00:00,0,1,1,2,331,4,0,1,1.0134,1.8913,0.2719,0.2755,0.8,2.5115,,,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,75.6,bench,0.10632799999999999,0.0,0,30066.0,0,0,test,0.25,4.0,0.11911900000000002,8.466666666666667,1539004,1
19609168,19609168,24816824,Lukas Hornicek,18718,,False,False,0,0,0,0,0,,732,26618,2026-06-18 16:00:00+00:00,0,0,0,0,389,4,0,0,0.0,0.0,0.0,0.0,0.8,0.0,,,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,75.6,bench,0.10632799999999999,0.0,0,30066.0,0,0,test,,,,,1539004,0
19609168,19609168,26313942,Mojmír Chytil,18718,,False,False,0,0,0,0,0,,732,26618,2026-06-18 16:00:00+00:00,0,0,0,0,92,1,0,0,0.0,0.6941,0.0,0.0,0.2,0.0,,,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,32.4,bench,0.10632799999999999,0.0,0,30066.0,0,0,test,0.32638866666666666,3.0666666666666664,0.15906133333333336,6.3,1539004,1
19609168,19609168,36084791,Oswin Appollis,18555,FWD,True,False,90,0,0,0,0,0.0005,732,26618,2026-06-18 16:00:00+00:00,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,FWD,FWD,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,18.0,starter,0.0,0.36,0,30066.0,0,0,test,0.17969166666666667,5.566666666666666,0.08228966666666666,12.25,1539004,1
19609168,19609168,37316349,Lukas Cerv,18718,MID,True,False,78,0,0,0,1,0.0240,732,26618,2026-06-18 16:00:00+00:00,0,1,1,1,345,4,0,2,0.1881,0.2965,0.2609,0.0491,0.8,1.4884,MID,MID,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,75.6,starter,0.10632799999999999,0.0,0,30066.0,0,0,test,0.16317,6.166666666666667,0.076965,13.416666666666666,1539004,1
19609168,19609168,37316363,Denis Visinsky,18718,,False,False,0,0,0,0,0,,732,26618,2026-06-18 16:00:00+00:00,1,1,1,0,286,3,0,2,0.0877,0.4139,0.3147,0.0276,0.6,0.6439,,,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,61.2,bench,0.10632799999999999,0.0,0,30066.0,0,0,test,0.21971566666666664,4.566666666666666,0.10334100000000002,9.933333333333334,1539004,1
19609168,19609168,37528875,Jayden Adams,18555,MID,True,False,46,0,0,0,0,,732,26618,2026-06-18 16:00:00+00:00,0,0,0,0,65,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,MID,MID,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,90.0,starter,0.0,0.36,0,30066.0,0,0,test,0.131274,7.75,0.05882400000000001,17.0,1539004,1
19609168,19609168,37438632,Evidence Makgopa,18555,,False,False,31,0,0,0,2,0.0887,732,26618,2026-06-18 16:00:00+00:00,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,18.0,bench,0.0,0.36,0,30066.0,0,0,test,0.21244433333333335,4.786666666666666,0.09767433333333335,10.25,1539004,1
19609168,19609168,37910690,Mbekezeli Mbokazi,18555,DEF,True,False,90,0,0,0,0,0.0004,732,26618,2026-06-18 16:00:00+00:00,0,0,0,0,90,1,0,1,0.1374,0.1374,0.0,0.1374,1.0,0.2061,DEF,DEF,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,90.0,starter,0.0,0.36,0,30066.0,0,0,test,0.059596333333333334,17.333333333333332,0.028617,35.0,1539004,1
19609168,19609168,37594544,Stepan Chaloupek,18718,,False,False,0,0,0,0,0,,732,26618,2026-06-18 16:00:00+00:00,1,1,1,0,394,5,0,1,1.1014,1.155,0.2284,0.2516,1.0,0.752,,,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,90.0,bench,0.10632799999999999,0.0,0,30066.0,0,0,test,0.10822500000000002,9.666666666666666,0.05128233333333334,21.666666666666668,1539004,1
19609168,19609168,37656175,Alexandr Sojka,18718,FWD,True,False,55,0,1,0,0,,732,26618,2026-06-18 16:00:00+00:00,0,0,0,0,154,1,0,0,0.0,0.0,0.0,0.0,0.2,0.0,FWD,FWD,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,32.4,starter,0.10632799999999999,0.0,0,30066.0,0,0,test,0.16565633333333332,6.166666666666667,0.07509166666666667,13.333333333333334,1539004,1
19609168,19609168,37681890,Ime Okon,18555,DEF,True,False,101,0,0,0,0,,732,26618,2026-06-18 16:00:00+00:00,0,0,0,0,101,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,DEF,DEF,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,90.0,starter,0.0,0.36,0,30066.0,0,0,test,0.05325133333333334,19.166666666666668,0.02541766666666667,43.0,1539004,1
19609168,19609168,37776545,Hugo Sochurek,18718,,False,False,0,0,0,0,0,,732,26618,2026-06-18 16:00:00+00:00,0,0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.3333,0.0,,,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,42.0,bench,0.10632799999999999,0.0,0,30066.0,0,0,test,0.18796966666666667,5.5,0.086247,11.666666666666666,1539004,1
19609168,19609168,23697916,David Zima,18718,,False,False,12,0,0,0,0,,732,26618,2026-06-18 16:00:00+00:00,0,0,0,0,347,4,0,1,0.1202,0.2678,0.0,0.0312,0.8,0.0601,,,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,75.6,bench,0.10632799999999999,0.0,0,30066.0,0,0,test,0.08021400000000001,13.0,0.03713566666666667,27.0,1539004,1
19609168,19609168,37392896,Thalente Mbatha,18555,MID,True,False,101,0,0,0,0,0.0211,732,26618,2026-06-18 16:00:00+00:00,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,MID,MID,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,18.0,starter,0.0,0.36,0,30066.0,0,0,test,0.10436333333333332,9.583333333333334,0.047504,21.333333333333332,1539004,1
19609168,19609168,8101006,Adam Hlozek,18718,FWD,True,False,67,0,0,0,0,0.0385,732,26618,2026-06-18 16:00:00+00:00,1,1,3,0,294,4,0,2,1.2829,3.376,0.3061,0.3927,0.8,0.6484,FWD,FWD,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,75.6,starter,0.10632799999999999,0.0,0,30066.0,0,0,test,0.27015266666666665,3.766666666666667,0.12810433333333335,7.833333333333333,1539004,1
19609168,19609168,80304,Vladimír Coufal,18718,DEF,True,False,101,0,0,0,0,,732,26618,2026-06-18 16:00:00+00:00,0,0,0,1,99,1,0,0,0.0,0.0,0.0,0.0,1.0,2.0,DEF,DEF,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,90.0,starter,0.10632799999999999,0.0,0,30066.0,0,0,test,0.08119633333333333,12.333333333333334,0.03748133333333333,27.0,1539004,1
19609168,19609168,4243070,Lyle Foster,18555,,False,False,0,0,0,0,0,,732,26618,2026-06-18 16:00:00+00:00,0,0,0,0,60,1,0,0,0.0407,0.0407,0.0,0.0611,1.0,0.0611,,,,True,0.800,"[  287894   289341 37392896   289096 36084791 37618713 37910690  1504475
  1504516 37681890 37528875 12759176    79972 24469159    80304    80902
    32048  8101006    80675 37316349    30066 37656175]","[37583966 37760511 37551389  4243070 37690743   289600 37438632 37707615
   289686   289380 37664151 37622976 21762215 23697916 37594544    80926
 26313942 24469162     4569    83003    80707    79540  4926025    80655
 24816824 37776545 37316363]",12759176.0,90.0,bench,0.0,0.36,0,30066.0,0,0,test,0.2407406666666667,4.166666666666667,0.11328966666666666,8.833333333333334,1539004,1
